,id,Region,season,Median Price,Buy Price,Sell Price,Profit
18359,5006000035,98166,spring,247500.0,332500.0,365750.00000000006,33250.00000000006
18361,5053300015,98108,winter,267000.0,212000.0,275600.0,63600.0
18376,7883603700,98108,summer,252500.0,235000.0,305500.0,70500.0
18387,6600000330,98112,summer,592500.0,718500.0,790350.0000000001,71850.00000000012
18388,2041000025,98109,winter,560000.0,474000.0,616200.0,142200.0
18390,6639900176,98033,fall,476625.0,551000.0,606100.0,55100.0
18391,104510180,98023,winter,233387.5,230000.0,299000.0,69000.0
18394,1559900110,98019,winter,325000.0,325000.0,357500.0,32500.0
18396,7334600730,98045,winter,274500.0,259000.0,336700.0,77700.0
18401,1862400528,98117,summer,440300.0,350500.0,455650.0,105150.0
18403,7812800215,98178,summer,219950.0,235000.0,258500.00000000003,23500.00000000003
18413,2523039310,98166,winter,275000.0,359000.0,394900.00000000006,35900.00000000006
18415,5021900945,98040,summer,710000.0,850000.0,935000.0000000001,85000.00000000012
18419,5347200165,98126,fall,322475.0,265000.0,344500.0,79500.0
18421,6141100395,98133,winter,307500.0,240000.0,312000.0,72000.0
18422,5153200506,98023,summer,215000.0,217000.0,238700.00000000003,21700.00000000003
18430,3578400910,98074,spring,538888.0,400000.0,520000.0,120000.0
18433,1545801340,98038,winter,272475.0,261000.0,339300.0,78300.0
18435,4217400590,98105,fall,542000.0,589000.0,647900.0,58900.0
18438,1785400210,98074,winter,510000.0,524000.0,576400.0,52400.0
18439,3319500317,98144,spring,376500.0,380000.0,418000.00000000006,38000.00000000006
18444,3630000150,98029,winter,475975.0,358500.0,466050.0,107550.0
18453,8898700820,98055,summer,250000.0,170500.0,221650.0,51150.0
18457,7518501822,98107,fall,470000.0,469000.0,609700.0,140700.0
18458,1928300620,98105,summer,545000.0,455000.0,591500.0,136500.0
18463,259800750,98008,winter,456750.0,455000.0,591500.0,136500.0
18464,723049197,98168,summer,197475.0,195000.0,253500.0,58500.0
18467,1775900220,98072,fall,385000.0,300000.0,390000.0,90000.0
18468,7999600180,98168,spring,177500.0,83000.0,107900.0,24900.0
18470,818500100,98003,summer,225000.0,174500.0,226850.0,52350.0
18472,3211000040,98059,winter,350000.0,255000.0,331500.0,76500.0
18474,7011201482,98119,spring,560000.0,552700.0,718510.0,165810.0
18476,8598900157,98177,spring,413250.0,263700.0,342810.0,79110.0
18478,9268710220,98003,spring,242000.0,186950.0,243035.0,56085.0
18483,2802200100,98052,summer,498000.0,543000.0,597300.0,54300.0
18485,9828701690,98112,summer,592500.0,529000.0,687700.0,158700.0
18487,1238500978,98033,fall,476625.0,365000.0,474500.0,109500.0
18488,8673400141,98107,fall,470000.0,473000.0,520300.00000000006,47300.00000000006
18489,9421500150,98125,summer,355000.0,403500.0,443850.00000000006,40350.00000000006
18490,148000035,98116,summer,410000.0,544000.0,598400.0,54400.0
18498,1555200590,98032,winter,206000.0,206000.0,226600.00000000003,20600.00000000003
18501,3904900610,98029,fall,448250.0,475000.0,522500.00000000006,47500.00000000006
18502,9527000490,98034,summer,380500.0,432100.0,475310.00000000006,43210.00000000006
18508,623049232,98146,summer,210000.0,115000.0,149500.0,34500.0
18510,6064800410,98118,summer,280000.0,300000.0,330000.0,30000.0
18518,2896610210,98034,fall,372500.0,319000.0,414700.0,95700.0
18523,1225039052,98107,fall,470000.0,465000.0,604500.0,139500.0
18527,6303400965,98146,fall,230000.0,220000.0,286000.0,66000.0
18528,7116500925,98002,spring,208000.0,206000.0,267800.0,61800.0
18530,7202330410,98053,spring,457000.0,491150.0,540265.0,49115.0
18538,7905200205,98116,fall,439108.0,410000.0,533000.0,123000.0
18541,820000018,98125,fall,365000.0,387500.0,426250.00000000006,38750.00000000006
18545,4475000180,98058,winter,276500.0,325000.0,357500.0,32500.0
18546,3223059206,98055,summer,250000.0,235000.0,305500.0,70500.0
18551,3126049517,98103,spring,411725.0,413450.0,454795.00000000006,41345.00000000006
18558,4345300180,98030,spring,251325.0,269000.0,295900.0,26900.0
18561,7852150720,98065,fall,435000.0,405000.0,526500.0,121500.0
18562,9545220100,98027,summer,455000.0,572000.0,629200.0,57200.0
18564,7657000540,98178,fall,200000.0,165000.0,214500.0,49500.0
18565,7657000540,98178,spring,229250.0,260000.0,286000.0,26000.0
18566,7893203770,98198,spring,207500.0,196000.0,254800.0,58800.0
18571,7972603931,98106,fall,255400.0,240000.0,312000.0,72000.0
18574,5652600556,98115,fall,447500.0,397380.0,516594.0,119214.0
18575,8935100100,98115,summer,439000.0,476000.0,523600.00000000006,47600.00000000006
18576,4154301371,98118,winter,265000.0,315000.0,346500.0,31500.0
18577,1105000787,98118,fall,285000.0,240000.0,312000.0,72000.0
18579,9265410090,98001,fall,211775.0,160000.0,208000.0,48000.0
18584,2112701165,98106,spring,274800.0,285000.0,313500.0,28500.0
18586,522049122,98148,spring,222200.0,195000.0,253500.0,58500.0
18590,2154900040,98001,fall,211775.0,194250.0,252525.0,58275.0
18591,259801030,98008,spring,485000.0,526000.0,578600.0,52600.0
18593,6384500590,98116,fall,439108.0,526000.0,578600.0,52600.0
18600,193300120,98042,fall,240000.0,192000.0,249600.0,57600.0
18608,7852030330,98065,fall,435000.0,480000.0,528000.0,48000.0
18614,993002225,98103,summer,457250.0,405000.0,526500.0,121500.0
18615,9530100921,98107,fall,470000.0,483000.0,531300.0,48300.0
18620,4024700100,98155,winter,325000.0,270000.0,351000.0,81000.0
18623,1995200215,98115,summer,439000.0,352000.0,457600.0,105600.0
18627,9264921020,98023,fall,233500.0,260000.0,286000.0,26000.0
18629,3501600215,98117,spring,460000.0,380000.0,494000.0,114000.0
18635,3518000180,98023,fall,233500.0,179950.0,233935.0,53985.0
18637,5702330120,98001,summer,214100.0,222400.0,244640.00000000003,22240.00000000003
18649,430000175,98115,winter,441500.0,550000.0,605000.0,55000.0
18650,1493300115,98116,fall,439108.0,415000.0,539500.0,124500.0
18654,2114700384,98106,spring,274800.0,280000.0,308000.0,28000.0
18664,8732040580,98023,winter,233387.5,249000.0,273900.0,24900.0
18668,5490700035,98155,summer,300000.0,325000.0,357500.0,32500.0
18672,1105000360,98118,spring,290750.0,320000.0,352000.0,32000.0
18674,7437100770,98038,spring,293250.0,275000.0,357500.0,82500.0
18678,9417400110,98136,fall,365000.0,390000.0,429000.00000000006,39000.00000000006
18683,2423020090,98033,spring,550000.0,570000.0,627000.0,57000.0
18711,9268700040,98003,winter,219475.0,215000.0,279500.0,64500.0
18712,2473480210,98058,spring,280000.0,306000.0,336600.0,30600.0
18713,4024100120,98155,summer,300000.0,299900.0,389870.0,89970.0
18714,4038200120,98008,summer,418000.0,534000.0,587400.0,53400.0
18717,6018500015,98022,summer,214995.0,199990.0,259987.0,59997.0
18719,6381500090,98125,winter,326750.0,295000.0,383500.0,88500.0
18725,3331001285,98118,winter,265000.0,180000.0,234000.0,54000.0
18727,1721801280,98146,spring,236950.0,230000.0,299000.0,69000.0
18729,5416500040,98038,fall,282000.0,309000.0,339900.0,30900.0
18734,5694500386,98103,fall,415475.0,399950.0,519935.0,119985.0
18736,2767604558,98107,summer,489500.0,512000.0,563200.0,51200.0
18738,2660500283,98118,summer,280000.0,210000.0,273000.0,63000.0
18741,8604900245,98115,spring,470000.0,488000.0,536800.0,48800.0
18745,2123049194,98168,spring,177500.0,199950.0,219945.00000000003,19995.00000000003
18749,5115000100,98031,spring,259950.0,255000.0,331500.0,76500.0
18750,4038400150,98007,fall,448325.0,465000.0,511500.00000000006,46500.00000000006
18751,1796500100,98042,winter,240000.0,259000.0,284900.0,25900.0
18755,5318101185,98112,fall,625000.0,630500.0,693550.0,63050.0
18759,8682231210,98053,summer,437000.0,554000.0,609400.0,55400.0
18762,3332000615,98118,fall,285000.0,310000.0,341000.0,31000.0
18765,3009800015,98116,spring,494500.0,502501.0,552751.1000000001,50250.10000000009
18769,8917100153,98052,fall,473750.0,585000.0,643500.0,58500.0
18773,2426069085,98019,spring,350000.0,322500.0,419250.0,96750.0
18778,2124049254,98108,summer,252500.0,235000.0,305500.0,70500.0
18781,8807810110,98053,spring,457000.0,432000.0,561600.0,129600.0
18788,4027700930,98028,spring,374990.0,330000.0,429000.0,99000.0
18796,5101405067,98115,spring,470000.0,536000.0,589600.0,53600.0
18804,3331000220,98118,summer,280000.0,280000.0,308000.0,28000.0
18805,3904900230,98029,summer,482499.0,520000.0,572000.0,52000.0
18808,5381000411,98188,spring,217500.0,239950.0,263945.0,23995.0
18809,603000150,98118,summer,280000.0,335000.0,368500.00000000006,33500.00000000006
18811,7686202730,98198,summer,232500.0,200000.0,260000.0,60000.0
18817,5101405338,98115,summer,439000.0,452000.0,497200.00000000006,45200.00000000006
18821,1427300120,98053,winter,439950.0,419000.0,544700.0,125700.0
18822,1861400068,98119,fall,582500.0,390000.0,507000.0,117000.0
18830,2806800120,98011,summer,402500.0,400000.0,520000.0,120000.0
18835,1138000450,98034,fall,372500.0,355000.0,461500.0,106500.0
18837,7689600215,98178,fall,200000.0,202500.0,222750.00000000003,20250.00000000003
18841,2781250970,98038,spring,293250.0,250000.0,325000.0,75000.0
18845,686530530,98052,summer,498000.0,570000.0,627000.0,57000.0
18852,1781500385,98126,summer,326000.0,296500.0,385450.0,88950.0
18855,6638900405,98117,winter,410000.0,405000.0,526500.0,121500.0
18856,7327902612,98108,spring,315000.0,269500.0,350350.0,80850.0
18865,123039364,98106,spring,274800.0,300000.0,330000.0,30000.0
18874,3205500230,98034,summer,380500.0,381000.0,419100.00000000006,38100.00000000006
18878,7972602490,98106,winter,238000.0,220000.0,286000.0,66000.0
18880,4345000090,98030,fall,240000.0,239000.0,310700.0,71700.0
18881,6413100242,98125,summer,355000.0,400000.0,440000.00000000006,40000.00000000006
18886,8127700410,98199,fall,495000.0,511200.0,562320.0,51120.0
18888,8910500237,98133,summer,332750.0,350000.0,385000.00000000006,35000.00000000006
18891,8682211030,98053,fall,449500.0,391265.0,508644.5,117379.5
18895,3004800175,98106,spring,274800.0,165000.0,214500.0,49500.0
18897,2354300845,98027,summer,455000.0,210000.0,273000.0,63000.0
18922,3083001095,98144,summer,370000.0,410000.0,451000.00000000006,41000.00000000006
18927,3488300110,98116,fall,439108.0,374000.0,486200.0,112200.0
18930,2979800762,98115,fall,447500.0,365000.0,474500.0,109500.0
18934,7760400900,98042,fall,240000.0,279000.0,306900.0,27900.0
18936,9828702666,98122,summer,441000.0,507000.0,557700.0,50700.0
18938,2197600388,98122,winter,430000.0,350000.0,455000.0,105000.0
18943,3131201105,98105,summer,545000.0,580000.0,638000.0,58000.0
18944,112900110,98019,fall,347475.0,345000.0,448500.0,103500.0
18946,7950302345,98118,summer,280000.0,345000.0,379500.00000000006,34500.00000000006
18947,2473371570,98058,fall,299500.0,313500.0,344850.0,31350.0
18949,3448000755,98125,summer,355000.0,399950.0,439945.00000000006,39995.00000000006
18953,7853300770,98065,summer,419000.0,410000.0,533000.0,123000.0
18960,2354300835,98027,winter,405000.0,480000.0,528000.0,48000.0
18962,7852130410,98065,fall,435000.0,450000.0,495000.00000000006,45000.00000000006
18963,5101406522,98125,fall,365000.0,420000.0,462000.00000000006,42000.00000000006
18973,3905040590,98029,spring,477000.0,560000.0,616000.0,56000.0
18978,7853220910,98065,fall,435000.0,485000.0,533500.0,48500.0
18981,7137900490,98092,spring,264000.0,203700.0,264810.0,61110.0
18985,7977200945,98115,spring,470000.0,425000.0,552500.0,127500.0
18986,3056700150,98092,summer,271000.0,200000.0,260000.0,60000.0
18987,7896300150,98118,fall,285000.0,280000.0,364000.0,84000.0
18988,7399100210,98055,fall,237000.0,140000.0,182000.0,42000.0
18990,2770605420,98119,fall,582500.0,550000.0,715000.0,165000.0
18994,5632500110,98028,summer,375000.0,351000.0,456300.0,105300.0
18995,723049219,98146,spring,236950.0,210000.0,273000.0,63000.0
18997,7972604345,98106,spring,274800.0,137000.0,178100.0,41100.0
19003,9526500090,98019,summer,336000.0,400000.0,440000.00000000006,40000.00000000006
19004,423059039,98056,spring,320000.0,365000.0,401500.00000000006,36500.00000000006
19005,6909700437,98144,spring,376500.0,353250.0,459225.0,105975.0
19006,1205000215,98117,spring,460000.0,455000.0,591500.0,136500.0
19011,6600220490,98074,spring,538888.0,550000.0,605000.0,55000.0
19018,8651400230,98042,winter,240000.0,225000.0,292500.0,67500.0
19019,7437100210,98038,summer,290725.0,315000.0,346500.0,31500.0
19020,3630020150,98029,spring,477000.0,425000.0,552500.0,127500.0
19023,2260000210,98052,winter,495000.0,565000.0,621500.0,56500.0
19028,9828701295,98122,summer,441000.0,295000.0,383500.0,88500.0
19030,2767704682,98107,spring,462550.0,482000.0,530200.0,48200.0
19036,1453602310,98125,winter,326750.0,303000.0,393900.0,90900.0
19044,3541600450,98166,fall,279475.0,290000.0,319000.0,29000.0
19047,4027700466,98155,winter,325000.0,340500.0,374550.00000000006,34050.00000000006
19054,3352400661,98178,fall,200000.0,135900.0,176670.0,40770.0
19059,1421039067,98023,fall,233500.0,218000.0,283400.0,65400.0
19060,7137970210,98092,spring,264000.0,289999.0,318998.9,28999.900000000023
19067,3782760040,98019,summer,336000.0,402500.0,442750.00000000006,40250.00000000006
19070,1321400650,98003,summer,225000.0,250000.0,275000.0,25000.0
19074,7202330330,98053,summer,437000.0,447000.0,491700.00000000006,44700.00000000006
19090,5101408735,98125,fall,365000.0,250000.0,325000.0,75000.0
19092,2624089040,98065,winter,425000.0,279475.0,363317.5,83842.5
19096,7852020580,98065,summer,419000.0,375000.0,487500.0,112500.0
19098,2114700615,98106,summer,259250.0,148000.0,192400.0,44400.0
19099,809001965,98109,summer,548000.0,707000.0,777700.0000000001,70700.00000000012
19116,7131300047,98118,summer,280000.0,235000.0,305500.0,70500.0
19118,7663700663,98125,fall,365000.0,353000.0,458900.0,105900.0
19120,3083000940,98144,spring,376500.0,341000.0,443300.0,102300.0
19122,2781250610,98038,winter,272475.0,250000.0,325000.0,75000.0
19125,4323700230,98074,summer,507000.0,390000.0,507000.0,117000.0
19126,3500100047,98155,fall,275226.5,275400.0,302940.0,27540.0
19128,7199340650,98052,spring,513000.0,424500.0,551850.0,127350.0
19131,2724201202,98198,spring,207500.0,163000.0,211900.0,48900.0
19135,538000450,98038,summer,290725.0,315000.0,346500.0,31500.0
19136,6303400475,98146,fall,230000.0,227000.0,295100.0,68100.0
19137,3388110230,98168,summer,197475.0,179000.0,232700.0,53700.0
19138,9834201215,98144,fall,364000.0,276000.0,358800.0,82800.0
19140,3816700150,98028,fall,375000.0,430000.0,473000.00000000006,43000.00000000006
19141,7237301210,98042,fall,240000.0,266490.0,293139.0,26649.0
19144,8643200061,98198,summer,232500.0,235000.0,258500.00000000003,23500.00000000003
19147,3236500220,98007,summer,450000.0,450000.0,495000.00000000006,45000.00000000006
19150,1324300018,98103,fall,415475.0,476000.0,523600.00000000006,47600.00000000006
19161,6072500490,98006,summer,546500.0,423800.0,550940.0,127140.0
19163,3764390100,98034,summer,380500.0,434000.0,477400.00000000006,43400.00000000006
19164,2988800011,98178,spring,229250.0,244000.0,268400.0,24400.0
19165,1073100065,98133,winter,307500.0,348125.0,382937.50000000006,34812.50000000006
19171,1236900090,98033,fall,476625.0,400000.0,520000.0,120000.0
19174,2420069220,98022,winter,222500.0,209000.0,271700.0,62700.0
19179,8121200970,98052,fall,473750.0,475000.0,522500.00000000006,47500.00000000006
19183,3904930530,98029,spring,477000.0,350000.0,455000.0,105000.0
19187,9382200121,98146,summer,210000.0,187300.0,243490.0,56190.0
19188,7942601475,98122,spring,459250.0,345600.0,449280.0,103680.0
19189,7375300100,98008,fall,465000.0,400000.0,520000.0,120000.0
19204,1133000694,98125,spring,344000.0,325000.0,422500.0,97500.0
19219,2705600067,98117,spring,460000.0,539950.0,593945.0,53995.0
19221,8944300110,98023,winter,233387.5,218250.0,283725.0,65475.0
19223,9407001830,98045,summer,308881.0,338000.0,371800.00000000006,33800.00000000006
19224,4406000620,98058,spring,280000.0,231750.0,301275.0,69525.0
19230,6664900410,98023,summer,215000.0,252500.0,277750.0,25250.0
19232,3751604653,98001,summer,214100.0,205000.0,266500.0,61500.0
19238,3832080610,98042,spring,246750.0,270000.0,297000.0,27000.0
19245,2193300620,98052,winter,495000.0,403000.0,523900.0,120900.0
19249,4337600205,98166,fall,279475.0,129888.0,168854.4,38966.399999999994
19250,1545805730,98038,winter,272475.0,260000.0,338000.0,78000.0
19257,6790200110,98075,winter,682000.0,675000.0,877500.0,202500.0
19261,9407100300,98045,spring,280000.0,320000.0,352000.0,32000.0
19265,1781500180,98126,spring,302900.0,390000.0,429000.00000000006,39000.00000000006
19267,52000067,98109,fall,610000.0,495000.0,643500.0,148500.0
19268,1972202023,98103,fall,415475.0,504500.0,554950.0,50450.0
19271,2391600735,98116,fall,439108.0,550000.0,605000.0,55000.0
19279,1432700880,98058,spring,280000.0,280000.0,308000.0,28000.0
19287,1604600790,98118,winter,265000.0,316000.0,347600.0,31600.0
19290,3904901520,98029,fall,448250.0,447000.0,581100.0,134100.0
19293,6450300673,98133,winter,307500.0,310000.0,341000.0,31000.0
19294,4440400155,98178,winter,220673.5,190000.0,247000.0,57000.0
19295,2450000165,98004,summer,650000.0,650000.0,715000.0,65000.0
19296,9828701605,98112,fall,625000.0,585000.0,760500.0,175500.0
19298,7504100360,98074,winter,510000.0,565000.0,621500.0,56500.0
19300,2926049564,98125,fall,365000.0,360000.0,468000.0,108000.0
19301,7418700040,98155,spring,299975.0,234000.0,304200.0,70200.0
19304,1312900180,98001,spring,205000.0,225000.0,247500.00000000003,22500.00000000003
19308,7977201709,98115,spring,470000.0,475000.0,522500.00000000006,47500.00000000006
19311,1442300035,98133,summer,332750.0,355000.0,390500.00000000006,35500.00000000006
19312,6145601725,98133,fall,313750.0,345000.0,379500.00000000006,34500.00000000006
19316,7812801785,98178,winter,220673.5,221347.0,243481.7,22134.70000000001
19321,5458300580,98109,fall,610000.0,478000.0,621400.0,143400.0
19335,6021500970,98117,spring,460000.0,345000.0,448500.0,103500.0
19340,5492200090,98004,fall,816000.0,770126.0,1001163.8,231037.80000000005
19344,2114700090,98106,spring,274800.0,151000.0,196300.0,45300.0
19348,7417100123,98155,spring,299975.0,365000.0,401500.00000000006,36500.00000000006
19349,8691410730,98075,winter,682000.0,708000.0,778800.0000000001,70800.00000000012
19354,1628700107,98072,summer,375000.0,383000.0,421300.00000000006,38300.00000000006
19358,3342700610,98056,summer,327500.0,371000.0,408100.00000000006,37100.00000000006
19359,7376300085,98008,spring,485000.0,530000.0,583000.0,53000.0
19368,1972200325,98103,fall,415475.0,530000.0,583000.0,53000.0
19371,3352401037,98178,winter,220673.5,224000.0,246400.00000000003,22400.00000000003
19375,8900000100,98119,winter,585000.0,509000.0,661700.0,152700.0
19377,8078050120,98022,winter,222500.0,244000.0,268400.0,24400.0
19380,5537200043,98168,spring,177500.0,211000.0,232100.00000000003,21100.00000000003
19382,8635760490,98074,fall,542750.0,410000.0,533000.0,123000.0
19385,2420069042,98022,spring,240000.0,240000.0,264000.0,24000.0
19386,6870300090,98052,summer,498000.0,539000.0,592900.0,53900.0
19388,7974200937,98115,spring,470000.0,465000.0,604500.0,139500.0
19392,4142450330,98038,summer,290725.0,296475.0,326122.5,29647.5
19393,6139100076,98155,spring,299975.0,330000.0,363000.00000000006,33000.00000000006
19394,8126300360,98052,summer,498000.0,445000.0,578500.0,133500.0
19398,9541800065,98005,summer,625000.0,625000.0,687500.0,62500.0
19399,7202330790,98053,summer,437000.0,535000.0,588500.0,53500.0
19406,7211401975,98146,fall,230000.0,260000.0,286000.0,26000.0
19409,7686204750,98198,winter,210000.0,205000.0,266500.0,61500.0
19411,7211400850,98146,summer,210000.0,229000.0,251900.00000000003,22900.00000000003
19412,8024202520,98115,spring,470000.0,445000.0,578500.0,133500.0
19413,7340600068,98168,spring,177500.0,215000.0,236500.00000000003,21500.00000000003
19414,8682260850,98053,summer,437000.0,504975.0,555472.5,50497.5
19424,3331500650,98118,fall,285000.0,356000.0,391600.00000000006,35600.00000000006
19426,6928000590,98059,spring,347500.0,349000.0,383900.00000000006,34900.00000000006
19432,7852030790,98065,spring,450500.0,500000.0,550000.0,50000.0
19438,8127700845,98199,winter,550000.0,375000.0,487500.0,112500.0
19441,8861700110,98052,summer,498000.0,490000.0,637000.0,147000.0
19447,3343902281,98056,spring,320000.0,310000.0,403000.0,93000.0
19449,7504001430,98074,fall,542750.0,539000.0,700700.0,161700.0
19451,7955080300,98058,summer,280000.0,269950.0,350935.0,80985.0
19453,3755100220,98034,summer,380500.0,300000.0,390000.0,90000.0
19455,8728550150,98027,summer,455000.0,545000.0,599500.0,54500.0
19456,2108500110,98042,spring,246750.0,278000.0,305800.0,27800.0
19457,7941130110,98034,winter,360000.0,342000.0,444600.0,102600.0
19459,1972200382,98103,fall,415475.0,387000.0,503100.0,116100.0
19460,2473420100,98058,spring,280000.0,279950.0,363935.0,83985.0
19470,1431700210,98058,summer,280000.0,305000.0,335500.0,30500.0
19473,952006857,98116,winter,400000.0,370000.0,481000.0,111000.0
19474,3792400110,98177,summer,413000.0,492650.0,541915.0,49265.0
19475,3755100540,98034,summer,380500.0,431200.0,474320.00000000006,43120.00000000006
19476,2122059014,98030,spring,251325.0,277500.0,305250.0,27750.0
19478,3876800580,98072,fall,385000.0,351000.0,456300.0,105300.0
19482,7878400043,98178,summer,219950.0,185000.0,240500.0,55500.0
19488,8075400530,98032,summer,235500.0,234000.0,304200.0,70200.0
19495,6411600411,98125,winter,326750.0,257000.0,334100.0,77100.0
19496,8685500145,98118,winter,265000.0,350000.0,385000.00000000006,35000.00000000006
19497,7277100610,98177,summer,413000.0,380000.0,494000.0,114000.0
19499,2856101105,98117,spring,460000.0,488000.0,536800.0,48800.0
19500,4443800705,98117,fall,439000.0,465000.0,511500.00000000006,46500.00000000006
19501,3878900464,98178,spring,229250.0,229500.0,252450.00000000003,22950.00000000003
19503,1612500155,98030,spring,251325.0,246000.0,319800.0,73800.0
19510,2473400110,98058,summer,280000.0,315500.0,347050.0,31550.0
19517,1189000180,98122,fall,432500.0,525000.0,577500.0,52500.0
19519,993002177,98103,spring,411725.0,345000.0,448500.0,103500.0
19520,6384500535,98116,spring,494500.0,499000.0,548900.0,49900.0
19530,8929000090,98029,summer,482499.0,484998.0,533497.8,48499.80000000005
19532,2011000120,98198,spring,207500.0,210000.0,231000.00000000003,21000.00000000003
19536,9818700645,98122,summer,441000.0,415000.0,539500.0,124500.0
19541,1722800835,98108,summer,252500.0,252500.0,277750.0,25250.0
19542,7436300180,98033,spring,550000.0,530000.0,689000.0,159000.0
19545,402000110,98118,fall,285000.0,175000.0,227500.0,52500.0
19546,442000175,98115,spring,470000.0,515000.0,566500.0,51500.0
19550,2771604370,98199,fall,495000.0,460000.0,598000.0,138000.0
19551,5028602020,98023,spring,230500.0,255000.0,280500.0,25500.0
19559,4443800375,98117,fall,439000.0,400000.0,520000.0,120000.0
19563,42000245,98188,summer,233000.0,171000.0,222300.0,51300.0
19569,9808610410,98004,summer,650000.0,640000.0,832000.0,192000.0
19572,424049059,98144,summer,370000.0,373000.0,410300.00000000006,37300.00000000006
19573,5422560850,98052,winter,495000.0,541338.0,595471.8,54133.80000000005
19582,5101407790,98125,summer,355000.0,375000.0,412500.00000000006,37500.00000000006
19584,1025049266,98105,fall,542000.0,555000.0,610500.0,55500.0
19585,4340610040,98103,summer,457250.0,312500.0,406250.0,93750.0
19586,3204300610,98112,winter,570000.0,450000.0,585000.0,135000.0
19588,1568100087,98155,spring,299975.0,320000.0,352000.0,32000.0
19589,4338800600,98166,summer,265375.0,235000.0,305500.0,70500.0
19590,7211400535,98146,spring,236950.0,275500.0,303050.0,27550.0
19593,421059018,98092,fall,259500.0,257000.0,334100.0,77100.0
19597,1788800770,98023,summer,215000.0,187500.0,243750.0,56250.0
19601,522059189,98055,spring,234650.0,235000.0,258500.00000000003,23500.00000000003
19610,9828702265,98112,spring,628875.0,500000.0,650000.0,150000.0
19616,1446400564,98168,spring,177500.0,185000.0,203500.00000000003,18500.00000000003
19618,6392000625,98115,summer,439000.0,451000.0,496100.00000000006,45100.00000000006
19623,291310260,98027,spring,455500.0,377500.0,490750.0,113250.0
19627,8682302030,98053,spring,457000.0,413800.0,537940.0,124140.0
19628,1048000160,98103,summer,457250.0,504200.0,554620.0,50420.0
19633,9429400060,98019,spring,350000.0,377000.0,414700.00000000006,37700.00000000006
19636,9385200041,98116,spring,494500.0,529500.0,582450.0,52950.0
19645,9268851860,98027,fall,375000.0,425000.0,467500.00000000006,42500.00000000006
19646,832700320,98133,winter,307500.0,348000.0,382800.00000000006,34800.00000000006
19648,2114700368,98106,fall,255400.0,299000.0,328900.0,29900.0
19650,2626119062,98014,fall,200000.0,155000.0,201500.0,46500.0
19652,2781280310,98055,winter,265000.0,274000.0,301400.0,27400.0
19654,2895800710,98106,winter,238000.0,267800.0,294580.0,26780.0
19660,306000565,98103,summer,457250.0,290000.0,377000.0,87000.0
19661,6130500060,98133,summer,332750.0,370000.0,407000.00000000006,37000.00000000006
19662,3362400125,98103,spring,411725.0,405000.0,526500.0,121500.0
19664,9188200505,98118,summer,280000.0,275000.0,357500.0,82500.0
19665,1865400075,98117,spring,460000.0,320000.0,416000.0,96000.0
19666,7853320550,98065,summer,419000.0,425000.0,467500.00000000006,42500.00000000006
19669,7899800863,98106,fall,255400.0,299900.0,329890.0,29990.0
19673,291310270,98027,fall,375000.0,375000.0,412500.00000000006,37500.00000000006
19674,1934800162,98122,spring,459250.0,386180.0,502034.0,115854.0
19678,9834201375,98144,winter,365000.0,425000.0,467500.00000000006,42500.00000000006
19688,3796000400,98144,fall,364000.0,349000.0,453700.0,104700.0
19690,476000118,98107,winter,465000.0,479950.0,527945.0,47995.0
19692,832700240,98133,fall,313750.0,325000.0,357500.0,32500.0
19695,629650370,98001,winter,223000.0,250000.0,275000.0,25000.0
19697,3904100041,98118,spring,290750.0,290750.0,319825.0,29075.0
19700,2856101290,98117,fall,439000.0,425000.0,552500.0,127500.0
19705,6749700004,98103,spring,411725.0,291000.0,378300.0,87300.0
19706,1806900499,98112,summer,592500.0,675000.0,742500.0000000001,67500.00000000012
19713,4310702918,98103,fall,415475.0,345000.0,448500.0,103500.0
19715,7169500200,98115,fall,447500.0,522500.0,574750.0,52250.0
19717,1048000060,98103,summer,457250.0,543000.0,597300.0,54300.0
19727,8562780160,98027,spring,455500.0,334950.0,435435.0,100485.0
19728,2767704603,98107,summer,489500.0,489000.0,635700.0,146700.0
19730,2424039036,98106,summer,259250.0,282000.0,310200.0,28200.0
19732,6661200260,98038,spring,293250.0,220000.0,286000.0,66000.0
19734,4051150070,98042,winter,240000.0,250000.0,275000.0,25000.0
19737,3862710030,98065,spring,450500.0,450000.0,585000.0,135000.0
19738,9828201361,98122,fall,432500.0,299000.0,388700.0,89700.0
19742,2349300069,98136,spring,399000.0,301500.0,391950.0,90450.0
19749,6362900138,98144,fall,364000.0,379900.0,417890.00000000006,37990.00000000006
19750,9358001422,98126,fall,322475.0,335000.0,368500.00000000006,33500.00000000006
19757,9268850030,98027,summer,455000.0,420000.0,546000.0,126000.0
19762,9268850350,98027,spring,455500.0,304500.0,395850.0,91350.0
19765,5100400251,98115,winter,441500.0,390000.0,507000.0,117000.0
19769,6781200013,98133,spring,306000.0,245000.0,318500.0,73500.0
19772,9272201318,98116,spring,494500.0,540000.0,594000.0,54000.0
19773,5676000004,98103,fall,415475.0,399000.0,518700.0,119700.0
19778,1498300875,98144,summer,370000.0,445000.0,489500.00000000006,44500.00000000006
19782,3278605570,98126,summer,326000.0,362500.0,398750.00000000006,36250.00000000006
19783,4310702858,98103,fall,415475.0,414950.0,539435.0,124485.0
19786,7899800791,98106,fall,255400.0,230000.0,299000.0,69000.0
